81,25,45,82,54,21,99,35,75
83,31,76,29,69,57,25,37,45,66,16,85,46
57,25,69,86,61,37,29,74,94,45,53,84,83,21,91,34,76,16,66,85,82
91,57,98,86,21,85,78,54,34,82,76,29,45,84,99,46,61,16,66,25,89
79,99,58,49,22,78,89,35,63,19,12,28,11,71,65,53,17
12,23,61,74,91,34,53
58,15,74,94,91,76,29,57,81,25,82
15,23,53,81,37,82,21
82,21,16,85,46,98,99,78,65,35,77,63,79,71,12,17,49
76,53,17,49,79,63,56,15,28,91,58,34,22,74,77
86,69,57,25,61,37,84,45,66,16,46,98,99,78,89,65,35,75,19
41,91,15,31,79,29,83,58,94,17,56,76,63
41,63,54,65,84,66,99,78,28,85,89,46,35,45,79,82,77
81,61,84,45,82,54,98,78,89
23,35,58,98,49,12,11
61,37,84,66,54,21,85,99,78,35,77,41,56,63,79
84,56,41,46,28,98,79
49,11,23,83,29,37,84
57,84,82,21,65,35,41
83,74,31,94,34,29,86,69,81,25,37,45,82,21,16,85,46
84,76,23,53,25
81,66,54,16,85,46,98,99,65,35,19,77,56
16,77,75,41,12,11,42,58,89
22,53,74,94,34,91,76,29,86,69,57,81,25,61,37,45,54
12,17,49,11,58,22,15,23,53,83,74,31,94,34,91,76,29,86,69,57,81,25,61
46,82,84,16,41,65,45,98,56,78,99
54,71,77,35,11,41,89,16,65,21,46,85,49,56,79
42,15,23,53,74,31,94,34,91,76,29,86,69,61,37,45,66
75,63,12,17,42,58,31,94,34
15,35,79,78,41,89,28,49,77,56,71,17,19,75,98
21,16,85,98,99,78,89,65,35,75,19,77,41,56,63,79,71,28,12,17,49,11,42
22,23,53,83,74,31,94,34,76,29,57,81,25,37,84,45,66
83,74,94,34,91,76,29,86,69,57,25,61,37,84,45,66,82,21,16,85,46
57,76,37,17,83,91,81,49,86,58,69,74,11,15,22,31,61,94,25
46,65,25,98,99,61,45,82,89,81,85,69,21,37,35,54,78,86,76
89,12,83,74,11,77,28,15,71,63,35,19,79
85,46,98,99,78,89,65,35,75,19,77,41,56,63,79,71,12,17,49,11,42,58,22
12,19,28,23,74,89,77
98,85,77,37,99,41,25,35,19,16,65,81,66,89,61,57,75,84,21,46,82
86,69,66,98,99,78,35
71,28,12,49,11,42,83,74,94,76,29,86,81
84,98,78,19,41
21,16,46,98,99,78,89,65,35,75,19,77,41,56,63,79,71,28,12,17,49,11,42
25,61,66,82,75,77,63
11,49,91,94,76,15,23,31,34,71,28,79,42,17,63,69,22
99,78,75,77,63,79,49,22,15
53,83,31,94,34,91,29,86,57,81,25,61,37,84,45,66,82,54,85
23,94,74,91,31,69,25,53,15,81,22
75,85,98,37,63
78,54,37,82,41,16,46,71,99,66,75,56,21,84,65
84,45,66,54,21,85,46,99,78,89,65,77,41,63,79,71,28
34,53,71,58,86,81,57
76,69,57,81,25,61,45,66,82,54,21,16,98,99,89
21,46,98,99,78,35,19,77,41,56,63,79,71,17,49,11,42
45,66,82,54,21,16,85,46,98,99,78,65,35,75,77,41,56,63,71,28,12
85,19,77,82,98,56,49,75,41,89,71,17,12,79,35
23,22,37,76,15,31,86,94,82,61,74,58,57
56,17,49,58,23,83,31
22,45,91,25,42,83,15,61,66
82,21,85,98,75,63,49
35,25,45,57,75
81,75,77,46,25,37,84,85,89,16,78,19,66,69,98,35,21,82,61,57,65
77,41,56,79,71,28,17,49,11,42,58,15,23,83,74,31,94,34,76
58,41,77,15,42,71,12,35,53,83,19,74,63,75,22,89,79
11,23,49,19,42,94,34,56,75,53,22,83,28,15,31,71,17
35,53,17,22,77,12,75,83,11,41,71,23,56
41,85,79,11,65,49,77,75,17,42,99,28,71,35,89,63,78,22,19
45,85,35,66,75,63,98,84,89,21,78,54,82,25,77,16,19,41,99
53,74,25,83,23,54,29,81,86,82,22,57,61,94,76,91,69,34,31
65,75,16,78,99,35,98
86,91,11,57,53,29,23,69,83,81,31,17,71
71,17,42,63,41,74,58,22,53,56,28,83,79,91,34,15,19,23,94
65,41,56,71,28,49,22,15,23,74,31
29,69,57,61,37,84,45,82,21,46,98,78,75
16,65,75,19,56,63,71,12,49,42,58
86,69,57,81,25,61,37,84,45,66,54,21,16,85,46,98,78,89,35,75,19
79,71,12,17,49,42,58,22,15,23,31,94,34,91,29,86,57
34,37,23,29,54,57,94,61,84,45,22,69,83
91,76,29,86,69,57,81,61,37,84,45,66,82,54,21,16,85,46,98,99,78,89,65
21,79,12,98,42,16,78,11,28
28,49,86,58,81,69,53,74,17,57,12,91,11,23,25,22,42,76,83,29,31,94,34
42,58,22,15,23,53,83,31,94,34,91,76,29,86,69,57,81,25,61,37,84,45,66
84,78,75,35,19,65,69,21,85,81,66,25,99,16,77,98,45
66,82,54,21,16,85,46,98,99,78,89,65,35,19,77,56,63,71,28,12,17
77,94,28,49,31
11,58,74,83,41,34,19,75,42,49,12,23,15,71,94,53,22
16,46,98,99,78,89,65,35,75,19,77,41,56,79,71,28,12,17,49,11,58
86,74,49,71,28,22,63,83,15,34,17,58,91,23,53,69,12,31,11,76,42
98,85,75,99,63,35,16,65,71,37,77,82,79,41,19,54,89,66,21,78,84,45,56
19,77,41,56,79,28,12,49,42,58,22,23,53,83,74,31,94,34,91
79,71,28,17,11,42,58,22,23,53,83,74,31,94,91,76,29,69,57
29,45,85,91,94,78,81
56,19,46,15,35,22,71
46,66,29,61,16,65,57,54,76,89,98,21,25,91,45,85,99,78,37
76,31,94,84,15,61,83,57,58,91,25,34,37,53,66,81,22
94,29,61,74,69,34,31,91,37,84,86,25,15,83,23,81,21
74,25,12,58,29,69,61,94,53,42,57,49,11,86,23
61,37,84,45,66,82,54,21,85,46,98,99,89,65,35,75,19,41,56,63,79
16,85,46,98,99,78,89,65,35,75,77,41,56,63,79,71,12,17,11,42,58
12,49,42,58,15,83,74,31,94,34,91,76,29,57,25
41,84,85,78,45,21,99,35,75,57,54,77,66
74,31,34,76,29,69,81,61,37,84,45,82,21,46,98
83,74,31,94,34,76,29,86,69,81,25,61,37,84,45,82,54,21,16,85,46
79,56,89,77,78
91,31,66,81,69,46,76,16,82,25,29,21,84,98,85,45,61,74,54
77,78,17,28,54,35,16,82,99,65,41,89,71,12,63,98,19,46,66,56,79
54,21,75,63,79,49,11
49,53,23,69,74
22,17,41,65,77,31,83,79,19,49,53
99,78,65,56,79,71,17,11,42,15,53
77,15,23,17,12,22,42,65,79,71,75,11,89,49,41
86,81,37,84,82,16,85,46,99,78,89,65,35
82,21,16,99,65,35,19,77,41,71,12
78,89,65,35,75,19,77,41,56,63,79,28,12,17,49,11,42,58,22,15,23,53,83
65,79,58,22,53,74,31
31,94,34,86,57,81,61,84,66,54,21,46,98
79,12,17,49,58,53,57
17,28,77,65,12,71,79,75,31
99,81,45,21,82,84,57,54,86,78,66,29,25
22,69,83,31,71,76,17,79,94,86,34,42,63,53,12
89,65,35,75,41,63,79,15,53
75,61,69,84,46,16,19,45,35,86,78,54,25,21,82,85,57
46,98,99,78,65,63,79,12,11,22,15
79,17,11,58,22,15,74,34,91,29,57
57,58,23,53,83,42,94,76,61,15,22,45,34,31,29,81,86,37,25,84,66
99,81,57,69,82,45,89,85,46,61,86,21,78,16,37,76,66,34,29
83,53,74,41,22,11,58,12,77,79,71,56,65,17,35,49,75,42,19,15,28,89,23
21,16,46,98,89,65,35,75,19,77,41,56,63,79,71,28,12,17,49,11,42
56,58,49,83,11,17,71,42,53,76,77,15,63,12,31,79,74,91,41
25,61,37,84,45,66,82,54,21,16,85,46,98,78,35,75,19,77,41,56,63
69,23,34,29,66,82,16,25,31,21,57,91,81,54,74,86,94,84,61,45,83,53,37
45,85,46,21,75,54,63,77,79,56,82,41,71
16,85,46,98,99,78,89,65,35,75,19,77,41,56,63,79,71,12,17,49,11,42,58
56,82,46,54,98,99,65,19,35,45,85,41,84,25,16,89,78,37,63
37,84,82,54,21,46,98,99,78,65,35,75,19,77,41,56,63,79,71
75,19,77,56,49,11,42,58,22,53,83,31,34
19,71,42,46,12,85,63,89,56,49,79,41,99,11,77
74,31,34,91,76,29,86,69,81,25,61,37,84,45,66,82,54,21,16,46,98
37,84,45,66,82,54,16,85,98,78,89,65,35,75,77,41,56,79,71
99,65,35,19,77,79,71,49,42,58,22,15,53
11,42,58,22,15,23,83,74,31,94,34,91,76,29,69,57,25,61,37,84,45
85,77,78,99,61,41,75,89,57,37,65,25,54
54,66,57,69,21,78,25,85,81,29,86,61,65,99,37,98,16,89,46,76,45
99,66,57,89,41,65,16
37,82,54,21,98,19,63,79,71
42,35,17,19,28,11,15,74,94,77,71,22,75,83,53
83,74,31,94,34,91,76,86,69,57,81,25,61,37,84,45,66,82,54,21,16,85,46
46,29,57,65,45,86,81,61,84,78,98,66,35,69,25,37,82,21,85,89,76,16,99
23,53,83,74,94,34,81,37,84,45,16
58,56,31,22,75,15,77,34,11,79,19,17,49,23,71,28,63,12,53,74,83
41,42,99,65,12
71,28,12,17,49,11,58,22,15,23,53,74,94,91,76,29,86,69,57
21,37,16,99,31,82,81,61,85,34,86,29,76,45,57
45,66,82,54,21,16,85,99,78,89,35,75,41,56,63,79,71,28,12
22,28,75,74,63,41,65,56,89,15,79
65,19,63,35,98,12,85,28,21,75,78,17,89,77,46,54,99,16,11
65,35,75,19,77,41,63,71,49,11,42,58,22,15,23,53,31
78,35,41,17,49,11,23,53,83
56,63,79,71,28,12,17,49,11,42,58,22,15,23,53,83,74,94,34,91,76,29,86
42,49,71,23,76,94,53
22,23,83,74,94,34,29,69,57,61,37,84,45,82,54
17,49,11,58,22,23,53,83,31,34,91,29,69,81,25,61,37
29,86,69,57,81,25,61,37,82,21,16,85,46,99,78,89,65,35,75
25,84,45,82,54,21,16,46,99,65,35,75,19,56,63
49,11,42,22,53,83,31,94,34,91,29,57,84
49,63,76,53,15,28,42,83,58,71,29,11,34,22,94,74,69,31,79,23,12,86,17
56,63,28,12,17,49,11,58,22,15,23,53,83,74,31,94,34,91,76,29,86
82,56,45,19,21,79,61,99,89,63,77,85,54
83,49,74,12,75,77,58,35,53,79,94,17,56
41,79,71,28,12,17,49,11,42,58,22,15,23,53,83,74,94,34,91,76,29
63,79,71,28,12,17,49,11,42,22,23,53,83,74,31,94,34,91,76,29,69
12,49,11,42,22,15,23,53,83,74,31,94,34,91,76,29,86,69,57,81,25
