1000 24
12.806312 20.297743 0.016771
-6.261879 23.168705 0.040723
-15.958107 17.925926 0.041134
-13.632237 19.752522 0.025929
4.436610 23.586362 0.037667
-22.605756 8.061005 0.026205
21.851989 9.924242 0.024330
17.997453 15.877396 0.021501
17.004221 16.936838 0.012643
15.307581 18.484533 0.031113
-23.962108 1.348099 0.016150
-15.020536 18.718533 0.038170
15.347597 18.451321 0.034232
4.994597 23.474540 0.038167
20.441143 12.576155 0.043073
23.025905 6.768139 0.025353
23.952579 1.507961 0.034497
21.063343 11.503720 0.045843
-2.392502 23.880451 0.020046
-23.522270 4.764749 0.027487
23.926551 1.876210 0.040545
15.185324 18.585100 0.039357
-18.423857 15.380556 0.023644
-3.161752 23.790824 0.026949
-18.145319 15.708195 0.015288
-23.961005 1.367575 0.029741
-2.017424 23.915058 0.031782
-23.531123 4.720832 0.029567
-23.356422 5.520647 0.023631
-19.926247 13.377021 0.022215
17.652139 16.260442 0.024756
-1.324262 23.963437 0.024036
-12.483166 20.498062 0.017418
17.859055 16.032908 0.027032
-22.984348 6.907948 0.022374
-13.330723 19.957250 0.038546
-16.350214 17.569022 0.042196
23.976957 1.051433 0.032558
-15.086638 18.665298 0.015292
21.554587 10.554609 0.034271
-0.427076 23.996200 0.021892
0.326632 23.997777 0.026831
13.077867 20.123852 0.040601
6.874447 22.994390 0.045880
-13.807043 19.630730 0.046650
18.840840 14.866833 0.020867
18.188849 15.657770 0.032710
-7.588604 22.768687 0.028924
14.895625 18.818086 0.023771
23.894251 2.250507 0.023480
5.973992 23.244600 0.019597
-23.607844 4.320844 0.032990
-16.692189 17.244443 0.020389
-23.681741 3.895528 0.012709
-14.980861 18.750301 0.044773
4.560378 23.562745 0.023048
-23.862545 2.564941 0.020234
-23.857449 2.611923 0.023118
21.979282 9.639043 0.044628
9.549812 22.018199 0.035343
-12.407335 20.544051 0.015090
-12.186467 20.675832 0.042691
5.673013 23.319883 0.025168
18.738536 14.995574 0.019018
-6.591340 23.077137 0.014595
12.399189 20.548968 0.024041
17.288381 16.646678 0.040074
20.065633 13.167018 0.028601
-23.017873 6.795405 0.036392
-21.999860 9.591984 0.046731
16.401550 17.521106 0.018248
11.871917 20.858034 0.023252
3.274505 23.775568 0.016907
18.464596 15.331624 0.019314
18.811365 14.904112 0.020110
-23.706290 3.743233 0.037088
13.915106 19.554279 0.032053
-21.666637 10.322638 0.037146
-22.594065 8.093716 0.039242
12.047804 20.756937 0.037056
-14.514188 19.113826 0.043067
-21.439143 10.787176 0.026212
12.996072 20.176772 0.030921
14.977882 18.752681 0.016793
6.545130 23.090285 0.045909
20.186320 12.981236 0.042845
-1.323135 23.963500 0.036806
-23.907438 2.105808 0.040126
16.538245 17.392138 0.039929
-1.753940 23.935824 0.026386
-21.463254 10.739122 0.040696
20.930495 11.743696 0.041666
-23.524288 4.754772 0.023183
16.209973 17.698497 0.020299
16.391077 17.530904 0.024961
2.385920 23.881109 0.028171
-21.303082 11.053447 0.012280
16.609187 17.324402 0.024807
16.514460 17.414724 0.017350
23.244387 5.974821 0.046229
23.999999 0.005120 0.047676
23.687338 3.861350 0.040995
-9.154833 22.185334 0.032314
21.818675 9.997270 0.033011
-22.595310 8.090239 0.046813
10.517022 21.572952 0.047146
-12.905739 20.234671 0.028492
-0.855450 23.984749 0.046255
2.334118 23.886228 0.019207
-9.625058 21.985410 0.015145
23.385656 5.395471 0.028820
-7.313167 22.858644 0.027621
21.582028 10.498384 0.040387
23.685573 3.872162 0.041258
21.864759 9.896075 0.041804
8.768506 22.340844 0.028605
0.097400 23.999802 0.036049
-23.039949 6.720175 0.033662
16.705737 17.231318 0.012075
21.101715 11.433180 0.029410
-10.365000 21.646403 0.035604
23.940722 1.685776 0.032358
-20.561603 12.378226 0.012603
14.896977 18.817015 0.017431
3.984632 23.666912 0.033028
-21.732201 10.183882 0.034261
-4.811360 23.512780 0.024576
-8.410682 22.477999 0.019004
-13.299603 19.978002 0.025099
23.660853 4.020455 0.020466
-4.759758 23.523280 0.043576
23.664105 4.001269 0.028426
-13.083671 20.120079 0.027962
-16.480476 17.446888 0.021279
21.932555 9.744898 0.018967
-20.393223 12.653713 0.015064
-6.324400 23.151716 0.028595
-17.845627 16.047853 0.045793
1.111306 23.974257 0.024353
5.877153 23.269273 0.047018
16.592768 17.340128 0.036760
23.886713 2.329155 0.025725
6.768896 23.025682 0.023648
16.034465 17.857657 0.015492
-23.550236 4.624542 0.036442
4.704915 23.534311 0.017915
7.864535 22.674856 0.038012
-2.968313 23.815733 0.023622
22.682763 7.841700 0.034721
15.675927 18.173203 0.013553
18.017624 15.854501 0.042077
-6.006378 23.236252 0.040199
23.027498 6.762718 0.043471
23.608883 4.315166 0.023244
-18.949178 14.728497 0.047411
17.704740 16.203153 0.017624
-18.788516 14.932905 0.017038
-23.250150 5.952356 0.018888
22.627986 7.998392 0.013563
-22.693606 7.810267 0.031177
1.860662 23.927765 0.013317
23.737653 3.538904 0.034298
-23.047962 6.692640 0.015042
-12.879399 20.251446 0.021964
-18.572309 15.200965 0.031573
-22.284915 8.909689 0.033296
-22.533908 8.259722 0.017993
-18.466827 15.328937 0.018595
11.702887 20.953340 0.044336
19.995804 13.272822 0.019051
3.314993 23.769956 0.024891
22.642749 7.956501 0.039893
23.947428 1.587661 0.028682
18.414195 15.392122 0.025310
13.537039 19.817885 0.029915
8.929000 22.277185 0.017585
18.329805 15.492522 0.023562
-23.103351 6.498860 0.018298
10.380951 21.638758 0.040934
13.981687 19.506728 0.017534
21.092211 11.450704 0.046921
11.635092 20.991061 0.035242
23.951820 1.519966 0.027909
19.039303 14.611808 0.023752
-18.930762 14.752161 0.038334
-23.808628 3.024769 0.027324
14.283491 19.286832 0.044179
-9.397952 22.083444 0.021880
-18.808365 14.907897 0.046920
-16.524694 17.405013 0.017540
4.071891 23.652055 0.041071
10.737865 21.463883 0.034017
-9.563447 22.012280 0.035205
-19.044875 14.604546 0.026380
-19.131336 14.491100 0.013302
20.062898 13.171185 0.025679
4.683759 23.538530 0.017996
12.078612 20.739024 0.014501
22.187054 9.150662 0.020071
-8.439543 22.467179 0.041218
-5.277266 23.412613 0.015082
18.622842 15.139014 0.022114
-3.398592 23.758147 0.023977
18.379647 15.433359 0.042637
19.503728 13.985871 0.029279
8.603865 22.404765 0.013970
22.681324 7.845863 0.026650
-20.213343 12.939118 0.036456
20.183284 12.985955 0.023298
-6.628244 23.066564 0.033635
-4.389985 23.595085 0.036879
-19.386351 14.148124 0.031154
22.498021 8.356977 0.013325
-11.751400 20.926170 0.012065
7.587516 22.769049 0.012757
22.794700 7.510104 0.045323
15.984483 17.902410 0.022057
-13.014596 20.164828 0.012550
-17.339865 16.593043 0.014559
-4.770988 23.521005 0.038715
3.993924 23.665345 0.016800
-17.850511 16.042421 0.047536
-5.932861 23.255132 0.039509
4.398571 23.593486 0.015568
-14.141222 19.391386 0.014377
-22.743570 7.663551 0.030781
14.576712 19.066187 0.014918
21.520107 10.624735 0.037532
-23.987019 0.789257 0.034343
-10.189565 21.729537 0.027265
-13.811969 19.627265 0.025194
-21.706352 10.238862 0.045471
23.295137 5.773787 0.016587
19.498918 13.992577 0.035909
-18.013359 15.859347 0.026638
23.770234 3.312998 0.026865
-7.396492 22.831818 0.045170
-1.856749 23.928069 0.044091
-22.798844 7.497513 0.033170
-19.488364 14.007272 0.015830
10.891742 21.386209 0.040334
-4.658466 23.543549 0.040590
18.744604 14.987990 0.025584
-3.183548 23.787918 0.032020
-23.577344 4.484289 0.039635
-23.766397 3.340414 0.039491
13.120285 20.096222 0.019807
-15.180989 18.588641 0.031491
15.724688 18.131028 0.042140
19.293511 14.274468 0.031724
5.419129 23.380185 0.029106
2.920402 23.821655 0.047399
8.178394 22.563552 0.034281
-23.574777 4.497767 0.015642
-23.930083 1.830611 0.042128
23.986677 0.799590 0.029571
-23.904050 2.143917 0.017931
19.942415 13.352905 0.016053
-19.049484 14.598533 0.020617
-23.597577 4.376568 0.024027
8.237999 22.541858 0.034135
4.675766 23.540119 0.043389
11.916290 20.832715 0.047504
17.238955 16.697857 0.040397
-18.215185 15.627126 0.032242
-12.074572 20.741377 0.043811
17.280232 16.655137 0.015790
-9.777064 21.918235 0.023091
21.366133 10.931073 0.025616
22.809915 7.463764 0.025569
-22.993259 6.878228 0.041003
-3.328836 23.768022 0.017336
-21.098567 11.438989 0.026158
-22.544281 8.231366 0.019583
22.861941 7.302852 0.045083
-7.042168 22.943580 0.037089
-0.079563 23.999868 0.025494
22.091010 9.380153 0.025907
21.252191 11.150982 0.035223
12.343863 20.582251 0.028699
-5.919788 23.258463 0.021402
0.958530 23.980851 0.022486
15.790702 18.073564 0.044763
0.251544 23.998682 0.031792
3.350250 23.765013 0.043580
-23.190122 6.182092 0.030108
-10.510356 21.576200 0.023134
-21.840370 9.949785 0.027250
11.178753 21.237596 0.045978
-7.430415 22.820801 0.046001
20.036357 13.211525 0.019743
-11.789108 20.904950 0.020129
19.058485 14.586779 0.031355
-21.562124 10.539203 0.028924
10.451603 21.604722 0.043317
-8.612831 22.401320 0.038030
-23.994311 0.522524 0.024079
-6.412029 23.127600 0.025804
23.999519 0.151937 0.044888
2.849169 23.830280 0.033822
8.776772 22.337598 0.019289
-19.974056 13.305529 0.034878
-23.882289 2.374088 0.023213
-5.562709 23.346440 0.031939
17.228289 16.708862 0.035106
22.351069 8.742408 0.041093
-22.915531 7.132913 0.023584
-11.202498 21.225081 0.024303
1.819678 23.930917 0.013417
0.526232 23.994230 0.042008
-8.631593 22.394098 0.020596
23.474758 4.993570 0.027863
6.863114 22.997775 0.029346
9.098382 22.208545 0.044501
-21.742396 10.162097 0.015727
22.797579 7.501360 0.020155
-23.497959 4.883228 0.034725
-14.987685 18.744847 0.023546
10.663874 21.500739 0.030381
-17.012956 16.928064 0.014044
19.666907 13.755463 0.043607
-19.566772 13.897533 0.035953
23.943074 1.652029 0.038060
-23.999412 0.167984 0.020088
-17.051667 16.889069 0.032631
17.269821 16.665932 0.034869
-22.348119 8.749948 0.024607
-20.982581 11.650377 0.042820
-17.840819 16.053199 0.013392
12.913160 20.229936 0.016264
-7.883558 22.668249 0.015599
10.152995 21.746648 0.037045
-9.241220 22.149489 0.044307
4.827102 23.509553 0.045890
-18.412829 15.393756 0.017326
-23.905800 2.124323 0.019514
-23.458495 5.069419 0.025184
-4.273020 23.616547 0.037942
9.840168 21.889977 0.027928
-9.274188 22.135705 0.025138
-11.716708 20.945614 0.027573
3.199087 23.785833 0.023190
1.905328 23.924250 0.020891
7.369658 22.840493 0.028913
20.189042 12.977002 0.017509
-15.924990 17.955353 0.046301
-7.704514 22.729727 0.019380
-8.355605 22.498530 0.026637
-1.214939 23.969229 0.039725
-23.977751 1.033178 0.030413
6.377633 23.137109 0.026524
23.598543 4.371357 0.016404
21.672460 10.310405 0.014693
7.393467 22.832797 0.033451
-17.935956 15.946833 0.022356
17.101649 16.838456 0.031814
-16.141003 17.761419 0.022471
23.876832 2.428348 0.012250
-10.995620 21.332987 0.045179
-18.781883 14.941247 0.036116
-23.289568 5.796209 0.019059
8.863752 22.303226 0.036232
-0.341958 23.997564 0.044509
17.721224 16.185123 0.040719
19.998363 13.268967 0.046086
23.966561 1.266482 0.017366
17.942661 15.939289 0.028090
23.395050 5.354590 0.028287
4.167553 23.635387 0.026252
-16.521231 17.408301 0.042812
23.594990 4.390496 0.036963
6.279270 23.163997 0.017433
6.358725 23.142312 0.024654
-23.910454 2.071281 0.030298
22.608778 8.052526 0.019919
6.917802 22.981384 0.022214
23.476803 4.983947 0.039911
19.538533 13.937207 0.045795
12.832505 20.281194 0.026610
15.701827 18.150830 0.024792
-15.632089 18.210925 0.047236
21.623282 10.413149 0.041857
-3.469455 23.747903 0.045061
-19.832736 13.515272 0.022806
-11.446128 21.094695 0.018127
-13.173080 20.061654 0.047191
5.864215 23.272537 0.032152
13.865410 19.589548 0.032168
-15.079166 18.671335 0.016606
-21.717583 10.215018 0.039126
-9.267217 22.138624 0.015508
-16.878087 17.062537 0.013997
-14.154861 19.381432 0.022985
-22.219400 9.071839 0.033023
-23.327454 5.641798 0.030836
-23.542610 4.663210 0.039138
22.907497 7.158671 0.012081
13.113390 20.100722 0.031456
-7.304955 22.861269 0.018018
14.033340 19.469601 0.026847
19.920162 13.386080 0.041901
-15.953495 17.930030 0.046509
22.519483 8.298969 0.029455
18.322189 15.501529 0.032598
21.321905 11.017094 0.018670
-21.983856 9.628608 0.012178
-18.525050 15.258523 0.032532
20.252884 12.877138 0.039848
-1.152727 23.972301 0.044968
-9.830940 21.894123 0.040590
22.431065 8.535063 0.013255
13.315940 19.967117 0.016344
16.233541 17.676881 0.035553
-8.123015 22.583548 0.044871
21.454962 10.755678 0.015552
-23.405945 5.306764 0.024342
15.135849 18.625414 0.025033
21.100725 11.435008 0.032875
-22.645947 7.947394 0.039359
-14.831492 18.868674 0.047065
-21.765744 10.111992 0.039400
5.894124 23.264980 0.015269
-20.096736 13.119497 0.033092
-16.892515 17.048253 0.018805
23.003517 6.843843 0.019599
-22.230310 9.045072 0.019703
2.532876 23.865970 0.028935
-18.199950 15.644866 0.046823
-22.734302 7.691001 0.041984
15.205519 18.568581 0.040205
4.814519 23.512133 0.027507
8.049343 22.609911 0.020328
-23.999950 0.048842 0.035591
-18.675667 15.073800 0.043199
-1.147199 23.972566 0.038728
17.115302 16.824578 0.046329
16.058607 17.835951 0.025201
23.651660 4.074183 0.020652
3.523401 23.739959 0.029907
23.813195 2.988602 0.016826
11.931515 20.823999 0.025213
-13.270865 19.997103 0.030501
2.710032 23.846503 0.039481
4.549176 23.564910 0.041457
23.953693 1.490164 0.037711
23.996248 0.424359 0.012293
11.371806 21.134853 0.039134
-21.780635 10.079878 0.029973
-18.991622 14.673728 0.042270
-10.544229 21.559667 0.026248
3.389204 23.759488 0.038947
23.848894 2.688914 0.047174
-12.403866 20.546146 0.042704
20.303720 12.796833 0.038795
-19.384650 14.150454 0.026847
-19.402581 14.125857 0.020921
23.427911 5.208935 0.013496
-19.615823 13.828214 0.026750
-1.419152 23.958005 0.015851
23.252453 5.943350 0.021863
-22.233422 9.037420 0.042301
-10.161516 21.742667 0.019938
-2.185877 23.900250 0.021871
21.796971 10.044503 0.031636
-6.481788 23.108146 0.022331
-9.437926 22.066390 0.022869
-13.927531 19.545431 0.021964
21.876038 9.871118 0.040249
-12.452725 20.516570 0.012215
0.630577 23.991715 0.012154
23.136480 6.379913 0.028324
-22.051871 9.471799 0.023747
-23.438930 5.159124 0.040994
-20.317942 12.774241 0.041214
-12.842959 20.274575 0.028637
4.806215 23.513832 0.026073
23.989770 0.700658 0.044929
-11.405892 21.116478 0.024953
23.189216 6.185487 0.021825
-7.334096 22.851937 0.029455
-3.233793 23.781139 0.030097
-22.651026 7.932908 0.032254
19.895745 13.422345 0.022302
11.465777 21.084021 0.025845
-22.391769 8.637632 0.014558
23.536427 4.694315 0.044561
-1.320424 23.963649 0.028541
-23.698039 3.795123 0.015380
19.619613 13.822836 0.013742
21.117138 11.404669 0.045141
-16.844744 17.095456 0.040171
-16.646346 17.288701 0.035556
-23.700735 3.778246 0.045977
-19.033928 14.618810 0.022156
-0.166053 23.999426 0.041652
-2.270667 23.892343 0.041277
-8.135016 22.579227 0.018420
-17.017334 16.923662 0.027483
-4.789754 23.517191 0.042584
18.248844 15.587805 0.043287
-7.551807 22.780918 0.046675
15.554995 18.276819 0.033805
-12.897180 20.240127 0.047068
20.126164 13.074308 0.034771
-20.877506 11.837641 0.029520
6.244326 23.173442 0.022816
-23.048812 6.689712 0.046805
-21.062091 11.506012 0.026164
12.520128 20.475507 0.037194
2.156226 23.902943 0.027677
-11.762559 20.919900 0.045767
13.257464 20.005990 0.024368
-13.284938 19.987757 0.018623
-15.528784 18.299095 0.013932
-20.537470 12.418226 0.033297
21.193383 11.262349 0.015593
23.999476 0.158654 0.027305
-6.632463 23.065351 0.012319
19.866607 13.465434 0.045765
23.844185 2.730358 0.031413
20.593156 12.325661 0.031996
2.517528 23.867594 0.019935
-15.632191 18.210838 0.037118
18.881184 14.815562 0.030035
23.800711 3.086448 0.029282
-5.678510 23.318545 0.041915
-15.460363 18.356938 0.013142
9.244854 22.147972 0.027949
-23.131562 6.397722 0.022010
-23.621255 4.246917 0.028196
23.818070 2.949496 0.022129
23.231184 6.025950 0.038650
-23.813681 2.984726 0.045540
11.393103 21.123380 0.034911
-23.979424 0.993603 0.022849
-15.513972 18.311654 0.014507
16.388492 17.533321 0.017827
8.108660 22.588706 0.044404
21.067852 11.495461 0.047994
8.440059 22.466985 0.019995
21.680500 10.293489 0.036274
-19.753583 13.630699 0.023469
-9.413843 22.076674 0.029667
23.935585 1.757207 0.022751
21.833883 9.964013 0.043519
-22.594853 8.091514 0.013036
-19.373543 14.165657 0.033613
-22.543532 8.233417 0.035697
-11.246907 21.201582 0.041268
23.919318 1.966272 0.018755
21.722931 10.203639 0.042476
-11.652305 20.981511 0.036876
-22.823950 7.420736 0.030510
-20.486241 12.502556 0.031015
23.950514 1.540412 0.041405
-20.616293 12.286922 0.038467
-23.914266 2.026797 0.033639
-10.878784 21.392804 0.033919
-9.231699 22.153459 0.038420
23.183019 6.208672 0.045628
9.028218 22.237160 0.019080
-2.719324 23.845446 0.025397
2.301113 23.889430 0.033958
-23.990682 0.668725 0.021751
12.419845 20.536491 0.044769
12.287825 20.615755 0.021730
0.519812 23.994370 0.045332
-23.758514 3.396027 0.018568
12.090949 20.731834 0.025834
6.786716 23.020436 0.019137
16.535908 17.394360 0.037563
21.388631 10.886985 0.012572
23.737640 3.538990 0.019664
-7.561731 22.777625 0.019852
17.460214 16.466358 0.016838
21.799955 10.038025 0.017875
-21.839957 9.950692 0.036247
17.761031 16.141430 0.034264
-14.688633 18.980097 0.017561
-12.347380 20.580141 0.032881
0.677925 23.990423 0.040179
-0.702344 23.989721 0.039142
-22.598024 8.082654 0.037591
-6.728212 23.037603 0.046728
-4.064940 23.653251 0.040842
17.221857 16.715491 0.029631
22.901916 7.176508 0.018317
23.377259 5.431736 0.018826
-11.667911 20.972836 0.016447
-23.777361 3.261458 0.042182
-5.582367 23.341748 0.028237
22.308464 8.850561 0.038469
-13.097203 20.111272 0.017265
-20.203158 12.955015 0.020589
23.224725 6.050796 0.042690
5.081940 23.455786 0.031550
-4.874965 23.499675 0.037684
20.207929 12.947571 0.040673
6.893445 22.988702 0.018918
-14.548261 19.087905 0.026137
9.516779 22.032497 0.030770
-23.988399 0.746124 0.014035
-18.656916 15.097002 0.028602
-6.048509 23.225321 0.033122
14.477139 19.141903 0.030748
19.109306 14.520138 0.031313
-19.329736 14.225375 0.022631
-1.910202 23.923861 0.034902
-12.342663 20.582971 0.033990
-23.997669 0.334519 0.041519
-23.568639 4.529820 0.030888
-1.363252 23.961251 0.039526
-7.711337 22.727412 0.039403
-0.069310 23.999900 0.016003
21.273002 11.111228 0.015906
-20.029004 13.222670 0.046527
23.784916 3.205896 0.019729
6.418792 23.125724 0.023240
22.837180 7.379920 0.012203
-7.143233 22.912316 0.024010
9.797208 21.909238 0.031768
17.496748 16.427532 0.030361
14.930559 18.790381 0.018131
11.605758 21.007293 0.047805
20.723122 12.105876 0.046033
-23.968612 1.227046 0.040440
17.158973 16.780037 0.036053
23.923837 1.910503 0.035900
18.538545 15.242125 0.038960
-14.316859 19.262076 0.047900
-5.623452 23.331883 0.042876
15.296942 18.493338 0.025125
-16.413853 17.509581 0.047415
-22.156835 9.223593 0.035163
-17.268379 16.667425 0.023000
23.028138 6.760538 0.038118
-7.576616 22.772679 0.044650
16.257488 17.654860 0.026603
17.200397 16.737573 0.024705
-18.075415 15.788583 0.041017
-21.846900 9.935439 0.033385
2.246270 23.894649 0.043126
-4.951044 23.483764 0.044185
18.379439 15.433607 0.019818
-18.088529 15.773558 0.041452
9.354348 22.101950 0.045200
15.336615 18.460450 0.019468
-22.617896 8.026879 0.037293
14.195678 19.351556 0.034554
15.924858 17.955470 0.022434
5.775685 23.294666 0.027285
-16.433130 17.491490 0.020698
5.106084 23.450542 0.028239
-13.141180 20.082564 0.020656
21.961254 9.680047 0.034415
7.747080 22.715254 0.026755
22.913131 7.140620 0.027086
23.458119 5.071159 0.021896
18.580027 15.191531 0.026262
23.939856 1.698027 0.016183
-22.475964 8.416119 0.034652
-12.255820 20.634798 0.015033
10.783758 21.440862 0.027651
23.890692 2.287972 0.036183
-3.146837 23.792802 0.012151
1.111462 23.974250 0.038158
-21.679556 10.295476 0.039192
23.480972 4.964270 0.016832
23.918568 1.975373 0.029255
22.744553 7.660634 0.037109
20.589784 12.331294 0.035492
5.788070 23.291592 0.023925
-11.226542 21.212373 0.026283
7.731081 22.720704 0.026106
22.423188 8.555737 0.042213
-23.475658 4.989339 0.034798
22.609690 8.049963 0.019765
-17.388595 16.541970 0.029696
-0.302059 23.998099 0.032781
19.830062 13.519195 0.024754
-3.761085 23.703465 0.047416
-23.259998 5.913753 0.031093
-4.360007 23.600643 0.043985
-11.771735 20.914738 0.040367
14.132952 19.397414 0.042482
23.979750 0.985682 0.018790
-19.714878 13.686621 0.023106
-23.976633 1.058804 0.033208
7.931361 22.651568 0.019426
23.748058 3.468392 0.033242
23.548776 4.631970 0.032181
-2.998254 23.811982 0.046068
17.062963 16.877657 0.024371
4.999913 23.473408 0.046676
-23.602220 4.351463 0.032489
-23.240983 5.988048 0.039443
-23.928707 1.848509 0.013808
19.137203 14.483352 0.029976
-23.931091 1.817385 0.047015
16.420411 17.503431 0.028541
-22.066640 9.437342 0.016075
8.241838 22.540455 0.029009
10.791552 21.436940 0.037719
10.728406 21.468612 0.018916
-7.815898 22.691667 0.027544
-0.294560 23.998192 0.044338
21.957956 9.687526 0.016801
-9.795856 21.909843 0.029895
16.159435 17.744651 0.046061
23.965982 1.277384 0.023530
-12.542045 20.462089 0.025052
-3.037855 23.806962 0.029810
-10.723096 21.471265 0.015338
0.985147 23.979772 0.014586
21.430426 10.804483 0.026329
6.164492 23.194806 0.018180
-7.392025 22.833265 0.024156
22.000673 9.590118 0.016472
10.976115 21.343029 0.045300
-17.238251 16.698584 0.018129
-23.999120 0.205562 0.042927
23.392421 5.366066 0.025494
12.611410 20.419411 0.045072
-23.674118 3.941591 0.031378
-7.944887 22.646827 0.043239
-4.534221 23.567792 0.024516
3.605465 23.727634 0.042055
23.460456 5.060334 0.021637
-14.983646 18.748076 0.021591
22.611463 8.044982 0.019643
21.764908 10.113791 0.036267
-12.671662 20.382075 0.026378
-16.473668 17.453316 0.014316
-22.463521 8.449272 0.033264
22.584834 8.119438 0.045332
19.556172 13.912446 0.021565
17.270935 16.664778 0.016258
-23.558913 4.580132 0.018363
9.236652 22.151394 0.045598
23.863980 2.551563 0.023016
-3.567245 23.733410 0.031875
-8.660936 22.382765 0.041551
7.638339 22.752050 0.021012
22.379213 8.670111 0.045133
10.292254 21.681087 0.041774
21.245148 11.164394 0.046716
-6.147312 23.199365 0.024049
4.412520 23.590881 0.045272
9.402622 22.081456 0.028167
5.708284 23.311274 0.042091
-22.688512 7.825051 0.040527
-11.118818 21.269036 0.026851
-11.916310 20.832704 0.042158
-16.167805 17.737026 0.044100
2.377450 23.881954 0.013282
23.996545 0.407248 0.021677
-8.942703 22.271687 0.025475
6.535957 23.092883 0.040959
-17.615366 16.300273 0.041313
4.110203 23.645427 0.031146
22.412525 8.583631 0.017680
-23.476147 4.987036 0.017862
16.151282 17.752073 0.036108
8.166278 22.567940 0.033595
16.434851 17.489873 0.022734
22.294089 8.886710 0.035676
-22.190260 9.142886 0.041353
-23.087722 6.554167 0.032890
21.492892 10.679681 0.039692
19.266644 14.310710 0.018816
14.578745 19.064632 0.046176
21.617391 10.425373 0.045687
10.428585 21.615842 0.012954
21.779603 10.082107 0.034315
-16.228975 17.681074 0.014629
21.869764 9.885010 0.017467
-19.974117 13.305437 0.041728
18.758969 14.970006 0.043611
-13.000684 20.173800 0.043842
11.015702 21.322624 0.016892
-11.650293 20.982628 0.018050
-21.933458 9.742866 0.024358
-19.797487 13.566853 0.031674
-20.906956 11.785551 0.044887
23.249744 5.953939 0.031545
14.059952 19.450392 0.012247
22.040039 9.499298 0.021501
-16.293692 17.621453 0.025295
