1000 87
-0.886687 86.995481 0.145505
-79.591062 35.132078 0.084443
-76.240788 41.908738 0.139510
86.492239 9.385767 0.071359
-83.342692 24.959880 0.045623
-86.603671 8.294826 0.044927
-55.770522 66.773115 0.060737
-21.404916 84.325735 0.162663
-86.740287 6.717343 0.076529
-68.623258 53.477550 0.134272
-51.365884 70.217846 0.164930
-84.995182 18.569304 0.071224
55.444155 67.044356 0.111902
-18.886781 84.925199 0.173920
-64.875906 57.966515 0.127411
21.045438 84.416169 0.044383
39.006115 77.765821 0.092687
-30.233552 81.577768 0.169706
50.655347 70.732142 0.133119
-71.777261 49.163247 0.115355
-12.712618 86.066192 0.165892
70.820035 50.532392 0.066668
-31.689164 81.023434 0.159878
-81.489986 30.469365 0.134693
85.929626 13.605120 0.063093
55.528242 66.974729 0.091779
86.997398 0.672849 0.064421
73.618239 46.361135 0.055443
-42.793961 75.747455 0.090336
86.893190 4.309712 0.085598
-83.193404 25.453047 0.108560
-80.288943 33.506502 0.052595
86.992553 1.138274 0.070831
25.813443 83.082286 0.156524
-54.576784 67.752304 0.128310
-64.419101 58.473750 0.172705
9.231361 86.508855 0.052162
-72.176896 48.574641 0.132026
-77.330186 39.862793 0.161100
59.933897 63.062889 0.111658
73.030505 47.281554 0.066799
-34.116122 80.031807 0.076385
64.698154 58.164842 0.079351
7.698242 86.658739 0.082164
-2.503012 86.963986 0.136421
80.320627 33.430478 0.106749
85.746774 14.713624 0.123215
-57.023482 65.706335 0.131168
82.794552 26.721943 0.154333
-84.251800 21.694104 0.101811
-82.461093 27.733880 0.140029
-24.705698 83.418394 0.166151
41.120779 76.668648 0.080773
86.389676 10.287077 0.169689
74.365528 45.152721 0.112498
-83.686768 23.780765 0.163042
22.662624 83.996461 0.139450
18.721707 84.961742 0.142746
-32.307065 80.779042 0.044776
40.604481 76.943331 0.168106
24.873891 83.368397 0.081520
19.649158 84.752054 0.171142
-71.846654 49.061781 0.132270
-53.809034 68.363644 0.074719
-86.006107 13.112954 0.117803
4.825111 86.866094 0.063814
-57.736205 65.080954 0.055151
86.438158 9.871418 0.064524
-61.502455 61.534121 0.158588
-46.664544 73.426292 0.144602
38.743313 77.897084 0.111737
-51.072809 70.431301 0.150223
-82.152679 28.634547 0.156091
61.112095 61.921820 0.154300
50.789199 70.636090 0.139831
73.691402 46.244753 0.079280
66.335635 56.290172 0.096591
-42.590632 75.861967 0.114537
85.890797 13.848139 0.056025
-33.180687 80.424138 0.107745
8.012242 86.630272 0.132974
-69.122975 52.830052 0.124563
72.790184 47.650699 0.054416
11.804441 86.195448 0.139736
-6.790135 86.734619 0.165237
-83.025630 25.995090 0.050026
-25.695588 83.118811 0.153908
55.932229 66.637720 0.098627
77.047831 40.405838 0.148137
-40.252924 77.127830 0.095369
22.762969 83.969323 0.137942
-15.960333 85.523492 0.115456
9.012478 86.531932 0.104446
41.696268 76.357195 0.140401
33.023391 80.488854 0.098068
-27.506856 82.537100 0.045290
78.680299 37.126951 0.053130
-41.508305 76.459536 0.153333
-68.773110 53.284701 0.119826
84.693741 19.898999 0.078765
-59.220858 63.732959 0.162227
43.476259 75.357912 0.083316
-38.160071 78.184455 0.160401
-63.342668 59.638128 0.082884
-81.794550 29.642057 0.100959
85.990669 13.213815 0.060876
71.393122 49.719434 0.061354
-39.558089 77.486499 0.164008
-77.846327 38.845198 0.051671
85.703367 14.964389 0.122408
-82.434018 27.814254 0.112900
-65.953253 56.737716 0.067478
-76.086333 42.188504 0.089571
-81.589690 30.201366 0.055694
-82.643610 27.185173 0.130034
42.759728 75.766784 0.130929
70.641712 50.781380 0.119512
-15.751588 85.562185 0.115496
65.691714 57.040326 0.144420
24.260029 83.549093 0.083266
26.825715 82.760987 0.096234
12.618832 86.079992 0.057971
48.090722 72.500224 0.045454
85.557576 15.776603 0.103078
86.998194 0.560516 0.107719
-18.447764 85.021644 0.143435
58.281027 64.593512 0.093359
-83.086347 25.800368 0.166324
-81.575867 30.238683 0.095795
85.899751 13.792490 0.126815
-77.498037 39.535481 0.118997
-34.604020 79.822063 0.087066
85.205975 17.576741 0.124741
50.748568 70.665287 0.069890
4.164832 86.900254 0.046502
-46.230839 73.700132 0.173978
76.306135 41.789636 0.126998
-38.860469 77.838705 0.138368
80.049856 34.073752 0.115756
39.829493 77.347343 0.134225
-81.780703 29.680239 0.162603
84.856453 19.193290 0.081511
21.811751 84.221420 0.078335
80.167044 33.797116 0.059275
-41.039719 76.712069 0.062129
31.171438 81.224020 0.112255
86.671100 7.557810 0.129902
-81.600589 30.171906 0.056937
-85.437538 16.414234 0.165122
85.013118 18.487018 0.159014
-82.730603 26.919273 0.048312
82.401047 27.911781 0.149049
-42.132531 76.117342 0.154473
-31.821877 80.971403 0.141395
47.067853 73.168417 0.070044
-75.452140 43.312523 0.148646
16.772442 85.367940 0.138074
-86.980064 1.862397 0.142985
-85.356432 16.830912 0.139452
-46.382730 73.604636 0.076118
77.967782 38.600842 0.070580
76.923482 40.642071 0.076496
73.780025 46.103231 0.124938
20.746988 84.490014 0.155952
44.899847 74.518479 0.132130
-15.367742 85.631960 0.065296
44.616416 74.688523 0.120088
-82.208671 28.473399 0.091822
53.265228 68.788193 0.076058
-61.042320 61.990606 0.112465
-17.422357 85.237676 0.145833
-20.245261 84.611639 0.087664
39.077303 77.730074 0.104364
-79.694818 34.896074 0.124079
-36.814243 78.827099 0.079615
81.062680 31.588635 0.062678
-79.364992 35.639838 0.134729
-64.424210 58.468120 0.061810
32.758835 80.596890 0.145945
-63.100156 59.894660 0.117881
-69.600957 52.198724 0.143698
72.163910 48.593931 0.128838
-81.871706 29.428281 0.097470
64.112106 58.810185 0.173631
29.167762 81.964881 0.127595
10.249610 86.394129 0.093425
-55.398649 67.081962 0.127288
3.087260 86.945206 0.045555
-23.943609 83.640323 0.139366
72.743066 47.722597 0.141025
71.400720 49.708523 0.160536
-15.668589 85.577423 0.146197
57.714456 65.100243 0.151288
76.301521 41.798061 0.132017
-2.417818 86.966397 0.100201
86.273974 11.216121 0.119518
-79.683576 34.921738 0.073276
-22.441349 84.055850 0.135139
74.485758 44.954108 0.088038
-66.995774 55.502849 0.154537
-32.054009 80.879791 0.072487
-73.019506 47.298539 0.116085
-85.548248 15.827108 0.171473
25.844441 83.072648 0.103551
-43.960329 75.076557 0.123286
-82.870680 26.484910 0.166468
10.038874 86.418869 0.065340
22.037557 84.162617 0.047002
-66.175471 56.478377 0.072888
-15.872853 85.539772 0.133272
-84.979013 18.643158 0.116035
41.384533 76.526600 0.072982
-86.260067 11.322578 0.117700
-81.268877 31.054300 0.069124
19.000174 84.899902 0.064890
19.399521 84.809543 0.162070
-85.015904 18.474201 0.045848
-80.942090 31.896364 0.047402
-9.717585 86.455587 0.160834
51.193917 70.343321 0.105165
-86.223159 11.600296 0.122530
-86.632905 7.983718 0.118252
-55.915572 66.651698 0.051754
-80.156083 33.823104 0.141621
-54.760019 67.604292 0.140643
17.482236 85.225415 0.055068
-86.203956 11.742146 0.155424
-67.679517 54.667019 0.048444
-3.869407 86.913910 0.079367
-70.132722 51.482049 0.096632
66.233958 56.409776 0.103176
64.719924 58.140618 0.100175
-40.649211 76.919709 0.074427
84.574448 20.400069 0.048470
81.148902 31.366474 0.090356
-11.856885 86.188249 0.059761
-75.016520 44.062702 0.164470
-8.781946 86.555632 0.141463
-44.570676 74.715827 0.096420
-52.184856 69.611355 0.118269
86.212902 11.676277 0.125680
10.661027 86.344325 0.130679
-29.631945 81.798214 0.141470
-14.675895 85.753240 0.068490
-21.208497 84.375350 0.121218
-80.487061 33.027762 0.150191
65.731398 56.994591 0.157219
-39.144988 77.696010 0.164427
-30.330449 81.541792 0.144386
-86.527235 9.057465 0.172028
83.512030 24.387310 0.073052
-86.911112 3.931752 0.114999
-80.606579 32.734988 0.120652
37.664090 78.424590 0.057483
57.645756 65.161083 0.173659
82.143159 28.661846 0.130435
17.269054 85.268868 0.147962
-86.278237 11.183286 0.072268
35.973293 79.214407 0.062204
-83.918476 22.949713 0.122925
-86.738974 6.734268 0.085178
-1.653322 86.984289 0.093230
71.501226 49.563845 0.154668
25.402501 83.208851 0.134005
-31.684525 81.025248 0.139372
50.851414 70.591314 0.152636
86.923446 3.648913 0.167500
7.856267 86.644556 0.126179
-68.451805 53.696838 0.094811
-11.099396 86.289069 0.153195
-82.865429 26.501332 0.116110
81.434742 30.616707 0.082534
-52.773678 69.166024 0.080284
-17.620200 85.196998 0.046592
-40.088610 77.213362 0.088952
68.695504 53.384714 0.127739
-85.003564 18.530894 0.095699
35.219364 79.552476 0.161801
-86.150485 12.128232 0.090759
86.594660 8.388373 0.102026
60.543202 62.478161 0.067015
-36.008370 79.198468 0.096044
-61.854786 61.179944 0.124052
-40.461717 77.018501 0.106694
86.886259 4.447247 0.099488
-81.326396 30.903356 0.063039
86.907446 4.011964 0.067473
86.999238 0.364038 0.150405
-65.110325 57.703081 0.139025
10.615515 86.349933 0.127777
-86.909097 3.976035 0.124001
86.036031 12.915162 0.096248
86.980749 1.830127 0.058943
8.293044 86.603842 0.097452
-86.503172 9.284464 0.133538
-86.999941 0.101314 0.147129
83.995710 22.665408 0.050577
-50.989598 70.491566 0.150411
-41.236327 76.606562 0.150262
82.442122 27.790222 0.121999
79.724599 34.827982 0.162416
24.081973 83.600590 0.121459
-74.080883 45.618229 0.173961
15.550928 85.598882 0.156518
48.012373 72.552133 0.066591
35.255843 79.536316 0.077075
24.083675 83.600099 0.104318
66.638978 55.930730 0.093076
73.549395 46.470275 0.145003
60.634674 62.389392 0.110993
79.026905 36.383352 0.144975
31.078118 81.259772 0.157328
-83.417323 24.709315 0.137259
27.772121 82.448222 0.107862
61.065899 61.967378 0.111416
-85.878268 13.925630 0.144403
85.497155 16.100824 0.107586
48.060414 72.520319 0.080186
62.671072 60.343489 0.111146
22.091689 84.148424 0.125567
86.996974 0.725572 0.119394
28.134089 82.325409 0.123583
85.769537 14.580348 0.161198
-6.183632 86.779967 0.093087
86.658403 7.702020 0.072790
-42.433790 75.949809 0.126785
-28.202410 82.302030 0.149333
68.386430 53.780073 0.170619
-14.401104 85.799815 0.076400
-19.931404 84.686121 0.133342
-19.727937 84.733751 0.161695
86.643201 7.871193 0.128814
77.601051 39.332898 0.060734
-82.304982 28.193793 0.061282
-82.569229 27.410262 0.043934
56.029637 66.555839 0.050478
44.461340 74.780941 0.170000
-84.165096 22.028086 0.131979
-76.380365 41.653809 0.159962
83.127986 25.665891 0.131134
-33.177472 80.425465 0.101000
-8.760470 86.557808 0.138302
-86.928273 3.532057 0.135465
27.914428 82.400150 0.119644
85.023984 18.436976 0.107303
-84.894272 19.025316 0.168136
86.991347 1.227028 0.090209
-63.668633 59.290009 0.064997
-81.995038 29.082877 0.149996
49.366615 71.637541 0.078130
83.659237 23.877439 0.060997
-51.327266 70.246080 0.156968
28.192643 82.305376 0.092516
64.579663 58.296373 0.163215
-10.293097 86.388958 0.140059
26.792445 82.771764 0.161291
81.390534 30.734035 0.131455
29.838846 81.722966 0.163664
11.787439 86.197774 0.167711
-85.341403 16.906951 0.057275
81.376920 30.770064 0.152226
85.345614 16.885681 0.070633
-28.097061 82.338054 0.137220
84.699506 19.874450 0.086236
-86.177774 11.932779 0.160283
14.047864 85.858357 0.079681
82.390209 27.943756 0.081169
82.009903 29.040934 0.167937
69.108185 52.849397 0.143414
7.697060 86.658844 0.109699
79.655306 34.986173 0.128889
22.858220 83.943444 0.085279
77.659924 39.216530 0.133375
76.248813 41.894135 0.167822
-24.175373 83.573628 0.101490
82.211610 28.464911 0.059592
60.531507 62.489492 0.165034
-8.077330 86.624227 0.154384
28.501060 82.199085 0.060342
86.918315 3.769157 0.167311
26.348259 82.914228 0.098395
80.708898 32.481899 0.067045
-51.515754 70.107967 0.091622
-48.765578 72.048029 0.063723
-82.877452 26.463712 0.069381
-49.229631 71.731746 0.127067
-49.690274 71.413421 0.108143
-63.006605 59.993064 0.114777
84.843391 19.250949 0.093822
36.346143 79.044025 0.149807
-84.488793 20.751961 0.092527
-48.400484 72.293797 0.164382
84.099360 22.277738 0.082797
-67.807200 54.508564 0.107667
-48.255853 72.390418 0.114538
-21.323086 84.346464 0.083887
58.891472 64.037446 0.132195
71.023552 50.245945 0.169213
-46.647465 73.437143 0.111658
-58.208062 64.659272 0.076764
76.393019 41.630598 0.150525
-5.886903 86.800601 0.156666
-81.658452 30.014950 0.045133
-22.908072 83.929853 0.053221
-84.051240 22.458607 0.129625
8.741581 86.559718 0.116476
45.600587 74.091743 0.123372
74.436933 45.034909 0.118890
-86.873825 4.683852 0.148454
-32.809615 80.576232 0.173041
-28.356106 82.249202 0.100884
81.301826 30.967937 0.146458
-63.241869 59.745008 0.052856
-86.917224 3.794238 0.160954
-50.243396 71.025356 0.098019
67.843990 54.462767 0.160376
32.909833 80.535352 0.069820
-85.993239 13.197078 0.161925
-81.376224 30.771905 0.144977
74.443172 45.024595 0.124678
84.669990 19.999820 0.046187
82.663758 27.123846 0.141667
85.059707 18.271461 0.099077
-84.928016 18.874110 0.173240
69.207323 52.719507 0.150334
-86.182389 11.899402 0.157125
-9.779602 86.448594 0.131952
-8.010275 86.630454 0.061139
-54.113734 68.122711 0.071008
-81.023930 31.687896 0.172288
-71.349650 49.781799 0.065082
51.241814 70.308438 0.162250
-83.510869 24.391283 0.095131
-22.033860 84.163585 0.092262
69.202185 52.726252 0.115780
85.032233 18.398896 0.157788
79.506027 35.324094 0.047186
-74.147865 45.509275 0.055235
-18.534201 85.002843 0.126379
-40.842906 76.817036 0.150731
-24.193236 83.568459 0.128551
-82.592701 27.339455 0.173141
-78.958753 36.531018 0.152696
61.168775 61.865831 0.121383
-86.538602 8.948203 0.093435
-86.364949 10.492647 0.089005
-22.466262 84.049194 0.122222
80.509096 32.974012 0.084626
74.910273 44.243090 0.102434
70.131415 51.483829 0.066493
-58.355448 64.526287 0.141090
-78.886072 36.687704 0.099961
-78.912774 36.630235 0.148692
70.771983 50.599669 0.133337
22.175801 84.126297 0.093355
84.415438 21.048367 0.063411
-86.999093 0.397281 0.087152
7.972163 86.633969 0.133851
-74.352364 45.174395 0.086941
86.645648 7.844217 0.138687
-23.385049 83.798207 0.133046
36.149853 79.133988 0.055939
40.928545 76.771441 0.093948
37.958400 78.282564 0.104038
49.289000 71.690965 0.128939
-83.482567 24.487977 0.134511
82.596201 27.328877 0.111785
-15.611550 85.587847 0.129602
9.568510 86.472213 0.082654
-79.761012 34.744510 0.171398
-49.929531 71.246347 0.061846
40.719552 76.882495 0.094567
85.621618 15.425258 0.143516
-86.776629 6.230296 0.111579
-60.652469 62.372093 0.135488
73.044413 47.260065 0.135522
-28.550552 82.181908 0.054523
86.613836 8.188007 0.153391
-58.855209 64.070776 0.166825
-77.842603 38.852660 0.142283
-40.202019 77.154375 0.086534
3.192181 86.941417 0.049673
22.178799 84.125507 0.113182
8.510938 86.582700 0.086132
72.191129 48.553484 0.160673
-82.839939 26.580906 0.162669
-43.670463 75.245536 0.058688
-83.681555 23.799104 0.100563
-0.202284 86.999765 0.073679
-4.930834 86.860157 0.054716
86.994139 1.009849 0.120814
53.485689 68.616915 0.074928
85.839938 14.159981 0.169675
-48.866236 71.979795 0.128910
22.313079 84.089990 0.077775
52.456253 69.407071 0.049279
42.374649 75.982821 0.125371
54.658247 67.686601 0.156923
-53.707679 68.443300 0.110810
4.455824 86.885820 0.063972
79.939698 34.331396 0.171345
70.519757 50.950602 0.122954
-86.991426 1.221400 0.044731
5.353005 86.835162 0.126400
-38.894070 77.821921 0.061393
-86.999995 0.029196 0.158735
-73.129520 47.128265 0.107754
-83.879788 23.090715 0.086469
44.389525 74.823593 0.046977
41.022252 76.721411 0.111388
-24.928031 83.352224 0.156251
-5.844826 86.803445 0.084969
13.793509 85.899587 0.173201
-45.953791 73.873196 0.066216
-86.826001 5.499592 0.107457
12.123474 86.151154 0.135344
86.392884 10.260095 0.146051
67.669091 54.679925 0.091137
-25.949451 83.039906 0.128852
80.408118 33.219491 0.170448
86.900330 4.163258 0.099525
-63.613292 59.349381 0.129369
84.840203 19.264994 0.124654
78.417546 37.678754 0.060422
-85.069988 18.223534 0.091251
-86.343276 10.669518 0.092857
75.650277 42.965516 0.104913
58.766614 64.152047 0.161320
86.872349 4.711160 0.172554
-48.348465 72.328597 0.156234
-84.658925 20.046605 0.096349
-86.984706 1.631219 0.128070
-43.120109 75.562267 0.095004
66.497239 56.099173 0.125532
-55.970062 66.605947 0.126329
48.142170 72.466071 0.056502
-83.316311 25.047802 0.108433
58.757105 64.160756 0.068059
-29.367992 81.893352 0.050802
-56.748803 65.943713 0.128196
-86.033324 12.933179 0.142321
57.907660 64.928444 0.044137
-56.603035 66.068876 0.084635
-5.355040 86.835036 0.092223
86.927934 3.540382 0.060402
-10.335224 86.383929 0.083528
43.753348 75.197371 0.137870
30.948414 81.309259 0.127724
-75.777110 42.741428 0.147300
-5.424054 86.830753 0.134171
85.840216 14.158292 0.150300
-47.641886 72.795952 0.058592
35.525499 79.416238 0.083403
-72.739238 47.728433 0.107079
63.459977 59.513287 0.133017
10.045515 86.418098 0.047730
69.338865 52.546378 0.076244
-41.250957 76.598685 0.100494
-22.636607 84.003476 0.167697
-85.813669 14.318319 0.047549
85.948020 13.488434 0.049637
-66.714319 55.840843 0.170256
84.322850 21.416277 0.133318
86.751076 6.576537 0.085272
86.879617 4.575161 0.156091
-86.942655 3.158272 0.089726
11.728019 86.205879 0.103801
-75.769109 42.755610 0.056036
-16.302114 85.459002 0.137984
24.686024 83.424218 0.169228
52.017397 69.736579 0.056782
-4.401501 86.888588 0.094169
12.289996 86.127557 0.101295
-12.264126 86.131244 0.118268
77.724553 39.088283 0.083686
20.368070 84.582160 0.143076
9.850060 86.440594 0.081868
-46.759885 73.365613 0.059027
-59.309576 63.650406 0.158394
24.851709 83.375011 0.144755
35.173169 79.572911 0.115515
-37.022923 78.729303 0.127619
12.567442 86.087510 0.111012
-80.244462 33.612889 0.048454
-86.577281 8.565885 0.123212
-36.623866 78.915730 0.159205
2.494300 86.964237 0.080605
-77.490643 39.549972 0.092363
63.490250 59.480989 0.070991
84.890015 19.044299 0.053455
-55.309556 67.155439 0.047904
-73.145126 47.104040 0.148162
-72.845397 47.566250 0.045064
-53.174817 68.858106 0.044875
42.144206 76.110879 0.123809
-86.575507 8.583794 0.092130
-23.935920 83.642523 0.070254
79.507259 35.321322 0.138874
56.110956 66.487297 0.127955
-7.544111 86.672293 0.161546
80.311306 33.452865 0.161307
86.679817 7.457161 0.095169
-86.887565 4.421658 0.136746
-64.148783 58.770176 0.052577
17.542866 85.212956 0.147457
-86.415371 10.068947 0.136479
-66.040182 56.636511 0.155466
-15.362948 85.632820 0.124624
51.065699 70.436456 0.137770
-43.981926 75.063908 0.113584
-11.314154 86.261173 0.125470
66.619897 55.953457 0.065943
-67.446019 54.954841 0.052878
55.736295 66.801687 0.087839
-86.899156 4.187691 0.145671
-22.226615 84.112886 0.122722
30.348000 81.535262 0.111460
45.298155 74.277030 0.147237
-62.733176 60.278924 0.145203
-86.312632 10.914647 0.135946
-86.204735 11.736427 0.068205
65.969603 56.718705 0.094131
-68.769661 53.289152 0.164342
-78.907968 36.640587 0.092406
73.799702 46.071727 0.092060
-43.085217 75.582168 0.161370
-76.132312 42.105475 0.054718
-17.347783 85.252885 0.108068
85.953323 13.454600 0.096412
19.638318 84.754566 0.089510
-79.209740 35.983566 0.158203
12.509624 86.095931 0.122316
-2.723272 86.957368 0.132867
-86.999355 0.334881 0.172805
71.118407 50.111597 0.126877
-62.224345 60.804037 0.154726
16.885654 85.345619 0.111806
86.999997 0.021513 0.065734
-12.542143 86.091200 0.151295
85.749159 14.699720 0.057411
-63.938210 58.999197 0.168605
-85.806408 14.361765 0.149897
-84.226149 21.793482 0.110252
25.164242 83.281216 0.059501
56.128168 66.472767 0.126041
22.904647 83.930788 0.107619
-29.423578 81.873396 0.145066
81.123854 31.431199 0.100425
10.608268 86.350823 0.125103
-42.061842 76.156428 0.081876
-47.499917 72.888667 0.105990
33.050174 80.477860 0.059889
7.044767 86.714308 0.152596
52.445955 69.414853 0.061068
-43.562820 75.307906 0.149542
16.230138 85.472701 0.155858
64.592160 58.282527 0.089871
-8.836098 86.550121 0.168155
69.794881 51.939143 0.158121
83.586372 24.131275 0.058579
-78.633093 37.226827 0.138624
1.542495 86.986325 0.119249
83.336665 24.979996 0.065810
39.827456 77.348392 0.148680
58.429997 64.458789 0.125710
-25.641083 83.135641 0.149641
77.815069 38.907776 0.054102
-75.943530 42.445026 0.164866
-50.284784 70.996060 0.109376
71.863610 49.036941 0.066978
-7.754890 86.653688 0.081626
51.596402 70.048635 0.166310
86.269839 11.247886 0.114174
53.242428 68.805842 0.077545
25.885988 83.059711 0.142226
-86.995404 0.894202 0.121106
69.219285 52.703801 0.058571
-73.715450 46.206411 0.165897
86.982699 1.734962 0.085444
78.176136 38.177110 0.044945
86.446815 9.795318 0.146255
73.585252 46.413475 0.099446
67.217957 55.233561 0.079157
64.373998 58.523401 0.090669
68.087667 54.157821 0.125760
52.111258 69.666468 0.173537
-86.537968 8.954337 0.171300
-86.954542 2.812043 0.169099
40.602088 76.944594 0.083666
81.262396 31.071258 0.166253
81.220390 31.180897 0.137753
80.033343 34.112521 0.138810
-77.131076 40.246704 0.105747
-34.718659 79.772268 0.062065
4.755670 86.869923 0.156924
-35.131035 79.591522 0.133395
-57.358302 65.414258 0.128489
38.833455 77.852185 0.162737
27.056694 82.685762 0.173702
-77.535861 39.461251 0.160707
39.008974 77.764388 0.159429
76.288742 41.821380 0.161817
-79.914797 34.389317 0.172727
-86.599935 8.333745 0.166037
-18.493595 85.011687 0.148725
61.081761 61.951743 0.050135
-85.845687 14.125083 0.121724
36.104451 79.154713 0.061055
-80.098162 33.960042 0.091487
76.039890 42.272156 0.062340
10.310221 86.386916 0.079931
-29.777405 81.745374 0.129313
-77.282741 39.954698 0.090631
-86.999946 0.097093 0.081771
-39.424838 77.554382 0.073052
-40.532064 76.981503 0.093013
-53.800199 68.370598 0.157730
42.723622 75.787150 0.109759
33.874219 80.134495 0.079467
-82.184444 28.543250 0.150737
86.341681 10.682423 0.115016
-30.634532 81.428038 0.070666
-78.064240 38.405396 0.151492
29.781842 81.743757 0.080097
69.458823 52.387707 0.119259
-20.941488 84.442016 0.121243
-15.714838 85.568942 0.084824
-84.346888 21.321410 0.153173
-50.459065 70.872299 0.092098
-48.184978 72.437614 0.129930
82.566454 27.418620 0.145198
-81.181429 31.282192 0.046864
69.630060 52.159896 0.152940
85.800457 14.397279 0.062363
-65.733189 56.992525 0.104119
-82.230847 28.409290 0.136582
-69.424821 52.432760 0.150556
69.303870 52.592524 0.132862
-34.948664 79.671770 0.110577
21.438010 84.317328 0.152003
63.628626 59.332941 0.136199
-17.554375 85.210586 0.152019
81.310143 30.946092 0.074740
-56.494990 66.161289 0.127136
-56.528696 66.132492 0.087369
63.665024 59.293884 0.153229
-83.349051 24.938638 0.050292
-22.183368 84.124302 0.141719
-65.734250 56.991301 0.129084
26.007864 83.021630 0.054352
-41.588215 76.416100 0.068812
-51.981312 69.763480 0.078489
-53.119380 68.900882 0.054995
0.192721 86.999787 0.143159
-80.009815 34.167667 0.060069
19.408870 84.807404 0.089352
-70.861847 50.473743 0.150810
-81.958926 29.184490 0.169685
80.390490 33.262128 0.157847
20.098993 84.646503 0.105749
81.315596 30.931761 0.105931
-7.648818 86.663115 0.084130
-39.742914 77.391865 0.123431
4.032961 86.906474 0.071647
-50.424126 70.897161 0.144105
